Country	City	State	Bam	lat	long	loc		""""	","
US	Taylorville	Illinois	"""Taylorville, Illinois"","	39.5591	-89.3406	"39.5591, -89.3406"			
US	Tovey	Illinois	"""Tovey, Illinois"","	39.588	-89.4495	"39.588, -89.4495"			
US	Dennison	Illinois	"""Dennison, Illinois"","	39.449	-87.5867	"39.449, -87.5867"			
US	Martinsville	Illinois	"""Martinsville, Illinois"","	39.3174	-87.8707	"39.3174, -87.8707"			
US	Ingraham	Illinois	"""Ingraham, Illinois"","	38.8284	-88.3204	"38.8284, -88.3204"			
US	Clay City	Illinois	"""Clay City, Illinois"","	38.6695	-88.3516	"38.6695, -88.3516"			
US	Flora	Illinois	"""Flora, Illinois"","	38.6703	-88.4919	"38.6703, -88.4919"			
US	Iola	Illinois	"""Iola, Illinois"","	38.7573	-88.4736	"38.7573, -88.4736"			
US	Sailor Springs	Illinois	"""Sailor Springs, Illinois"","	38.7573	-88.4736	"38.7573, -88.4736"			
US	Xenia	Illinois	"""Xenia, Illinois"","	38.6697	-88.6379	"38.6697, -88.6379"			
US	Albers	Illinois	"""Albers, Illinois"","	38.532	-89.6202	"38.532, -89.6202"			
US	Aviston	Illinois	"""Aviston, Illinois"","	38.6089	-89.6034	"38.6089, -89.6034"			
US	Bartelso	Illinois	"""Bartelso, Illinois"","	38.5385	-89.4578	"38.5385, -89.4578"			
US	Beckemeyer	Illinois	"""Beckemeyer, Illinois"","	38.6058	-89.4319	"38.6058, -89.4319"			
US	Breese	Illinois	"""Breese, Illinois"","	38.6188	-89.5284	"38.6188, -89.5284"			
US	Carlyle	Illinois	"""Carlyle, Illinois"","	38.6066	-89.3805	"38.6066, -89.3805"			
US	Germantown	Illinois	"""Germantown, Illinois"","	38.5487	-89.5413	"38.5487, -89.5413"			
US	Hoffman	Illinois	"""Hoffman, Illinois"","	38.5408	-89.2661	"38.5408, -89.2661"			
US	Huey	Illinois	"""Huey, Illinois"","	38.6018	-89.2915	"38.6018, -89.2915"			
US	Keyesport	Illinois	"""Keyesport, Illinois"","	38.7769	-89.2975	"38.7769, -89.2975"			
US	New Baden	Illinois	"""New Baden, Illinois"","	38.5315	-89.6922	"38.5315, -89.6922"			
US	New Memphis	Illinois	"""New Memphis, Illinois"","	38.4857	-89.6816	"38.4857, -89.6816"			
US	Shattuc	Illinois	"""Shattuc, Illinois"","	38.6435	-89.2054	"38.6435, -89.2054"			
US	Ashmore	Illinois	"""Ashmore, Illinois"","	39.5254	-88.0341	"39.5254, -88.0341"			
US	Mattoon	Illinois	"""Mattoon, Illinois"","	39.4802	-88.3762	"39.4802, -88.3762"			
US	Lerna	Illinois	"""Lerna, Illinois"","	39.3958	-88.253	"39.3958, -88.253"			
US	Trilla	Illinois	"""Trilla, Illinois"","	39.3938	-88.3488	"39.3938, -88.3488"			
US	Arlington Heights	Illinois	"""Arlington Heights, Illinois"","	42.112	-87.9792	"42.112, -87.9792"			
US	Elk Grove Village	Illinois	"""Elk Grove Village, Illinois"","	42.0076	-87.9931	"42.0076, -87.9931"			
US	Rolling Meadows	Illinois	"""Rolling Meadows, Illinois"","	42.073	-88.0191	"42.073, -88.0191"			
US	Des Plaines	Illinois	"""Des Plaines, Illinois"","	42.0467	-87.8859	"42.0467, -87.8859"			
US	Glenview	Illinois	"""Glenview, Illinois"","	42.0758	-87.8223	"42.0758, -87.8223"			
US	Glenview Nas	Illinois	"""Glenview Nas, Illinois"","	42.0922	-87.8374	"42.0922, -87.8374"			
US	Golf	Illinois	"""Golf, Illinois"","	42.058	-87.7916	"42.058, -87.7916"			
US	Palatine	Illinois	"""Palatine, Illinois"","	42.098	-88.0141	"42.098, -88.0141"			
US	Kenilworth	Illinois	"""Kenilworth, Illinois"","	42.0884	-87.7165	"42.0884, -87.7165"			
US	Morton Grove	Illinois	"""Morton Grove, Illinois"","	42.0431	-87.7899	"42.0431, -87.7899"			
US	Mount Prospect	Illinois	"""Mount Prospect, Illinois"","	42.0624	-87.9377	"42.0624, -87.9377"			
US	Northbrook	Illinois	"""Northbrook, Illinois"","	42.1254	-87.8465	"42.1254, -87.8465"			
US	Park Ridge	Illinois	"""Park Ridge, Illinois"","	42.0122	-87.8417	"42.0122, -87.8417"			
US	Prospect Heights	Illinois	"""Prospect Heights, Illinois"","	42.1058	-87.9395	"42.1058, -87.9395"			
US	Skokie	Illinois	"""Skokie, Illinois"","	42.0362	-87.7328	"42.0362, -87.7328"			
US	Techny	Illinois	"""Techny, Illinois"","	42.1164	-87.8121	"42.1164, -87.8121"			
US	Wheeling	Illinois	"""Wheeling, Illinois"","	42.134	-87.9341	"42.134, -87.9341"			
US	Wilmette	Illinois	"""Wilmette, Illinois"","	42.0765	-87.7246	"42.0765, -87.7246"			
US	Streamwood	Illinois	"""Streamwood, Illinois"","	42.0225	-88.169	"42.0225, -88.169"			
US	Franklin Park	Illinois	"""Franklin Park, Illinois"","	41.9339	-87.8734	"41.9339, -87.8734"			
US	Hines	Illinois	"""Hines, Illinois"","	41.8623	-87.8355	"41.8623, -87.8355"			
US	Westchester	Illinois	"""Westchester, Illinois"","	41.8524	-87.8845	"41.8524, -87.8845"			
US	Broadview	Illinois	"""Broadview, Illinois"","	41.8577	-87.8562	"41.8577, -87.8562"			
US	Schaumburg	Illinois	"""Schaumburg, Illinois"","	41.8119	-87.6873	"41.8119, -87.6873"			
US	Melrose Park	Illinois	"""Melrose Park, Illinois"","	41.9003	-87.8581	"41.9003, -87.8581"			
US	Stone Park	Illinois	"""Stone Park, Illinois"","	41.903	-87.8811	"41.903, -87.8811"			
US	Hoffman Estates	Illinois	"""Hoffman Estates, Illinois"","	42.0493	-88.1065	"42.0493, -88.1065"			
US	River Grove	Illinois	"""River Grove, Illinois"","	41.9279	-87.8387	"41.9279, -87.8387"			
US	Schiller Park	Illinois	"""Schiller Park, Illinois"","	41.9563	-87.8692	"41.9563, -87.8692"			
US	Evanston	Illinois	"""Evanston, Illinois"","	42.0546	-87.6943	"42.0546, -87.6943"			
US	Chicago	Illinois	"""Chicago, Illinois"","	41.9613	-87.8849	"41.9613, -87.8849"			
US	River Forest	Illinois	"""River Forest, Illinois"","	41.8951	-87.8159	"41.8951, -87.8159"			
US	Berwyn	Illinois	"""Berwyn, Illinois"","	41.8347	-87.7914	"41.8347, -87.7914"			
US	Blue Island	Illinois	"""Blue Island, Illinois"","	41.6582	-87.6795	"41.6582, -87.6795"			
US	Calumet City	Illinois	"""Calumet City, Illinois"","	41.6153	-87.5483	"41.6153, -87.5483"			
US	Chicago Heights	Illinois	"""Chicago Heights, Illinois"","	41.5087	-87.5904	"41.5087, -87.5904"			
US	Chicago Ridge	Illinois	"""Chicago Ridge, Illinois"","	41.7017	-87.7774	"41.7017, -87.7774"			
US	Dolton	Illinois	"""Dolton, Illinois"","	41.6257	-87.598	"41.6257, -87.598"			
US	Flossmoor	Illinois	"""Flossmoor, Illinois"","	41.5406	-87.6837	"41.5406, -87.6837"			
US	Hazel Crest	Illinois	"""Hazel Crest, Illinois"","	41.5738	-87.6849	"41.5738, -87.6849"			
US	Matteson	Illinois	"""Matteson, Illinois"","	41.5102	-87.7406	"41.5102, -87.7406"			
US	Midlothian	Illinois	"""Midlothian, Illinois"","	41.635	-87.7362	"41.635, -87.7362"			
US	Oak Forest	Illinois	"""Oak Forest, Illinois"","	41.6077	-87.7542	"41.6077, -87.7542"			
US	Oak Lawn	Illinois	"""Oak Lawn, Illinois"","	41.7143	-87.7516	"41.7143, -87.7516"			
US	Bridgeview	Illinois	"""Bridgeview, Illinois"","	41.7431	-87.8066	"41.7431, -87.8066"			
US	Hometown	Illinois	"""Hometown, Illinois"","	41.7311	-87.7315	"41.7311, -87.7315"			
US	Hickory Hills	Illinois	"""Hickory Hills, Illinois"","	41.7262	-87.8289	"41.7262, -87.8289"			
US	Justice	Illinois	"""Justice, Illinois"","	41.7447	-87.8346	"41.7447, -87.8346"			
US	Olympia Fields	Illinois	"""Olympia Fields, Illinois"","	41.5167	-87.6908	"41.5167, -87.6908"			
US	Orland Park	Illinois	"""Orland Park, Illinois"","	41.6194	-87.8422	"41.6194, -87.8422"			
US	Palos Heights	Illinois	"""Palos Heights, Illinois"","	41.6621	-87.7927	"41.6621, -87.7927"			
US	Palos Park	Illinois	"""Palos Park, Illinois"","	41.6624	-87.8521	"41.6624, -87.8521"			
US	Palos Hills	Illinois	"""Palos Hills, Illinois"","	41.7004	-87.8263	"41.7004, -87.8263"			
US	Park Forest	Illinois	"""Park Forest, Illinois"","	41.479	-87.6828	"41.479, -87.6828"			
US	Posen	Illinois	"""Posen, Illinois"","	41.6277	-87.6872	"41.6277, -87.6872"			
US	Richton Park	Illinois	"""Richton Park, Illinois"","	41.4819	-87.7238	"41.4819, -87.7238"			
US	South Holland	Illinois	"""South Holland, Illinois"","	41.5979	-87.5938	"41.5979, -87.5938"			
US	Steger	Illinois	"""Steger, Illinois"","	41.4686	-87.6386	"41.4686, -87.6386"			
US	Tinley Park	Illinois	"""Tinley Park, Illinois"","	41.5825	-87.805	"41.5825, -87.805"			
US	Country Club Hills	Illinois	"""Country Club Hills, Illinois"","	41.5637	-87.7247	"41.5637, -87.7247"			
US	Willow Springs	Illinois	"""Willow Springs, Illinois"","	41.7364	-87.8786	"41.7364, -87.8786"			
US	Worth	Illinois	"""Worth, Illinois"","	41.6895	-87.7863	"41.6895, -87.7863"			
US	Bedford Park	Illinois	"""Bedford Park, Illinois"","	41.8119	-87.6873	"41.8119, -87.6873"			
US	Summit Argo	Illinois	"""Summit Argo, Illinois"","	41.7801	-87.824	"41.7801, -87.824"			
US	La Grange Park	Illinois	"""La Grange Park, Illinois"","	41.8318	-87.874	"41.8318, -87.874"			
US	Willowbrook	Illinois	"""Willowbrook, Illinois"","	41.7447	-87.9334	"41.7447, -87.9334"			
US	Western Springs	Illinois	"""Western Springs, Illinois"","	41.8049	-87.8995	"41.8049, -87.8995"			
US	Elmwood Park	Illinois	"""Elmwood Park, Illinois"","	41.9222	-87.808	"41.9222, -87.808"			
US	Amf Ohare	Illinois	"""Amf Ohare, Illinois"","	41.968	-87.8912	"41.968, -87.8912"			
US	Harwood Heights	Illinois	"""Harwood Heights, Illinois"","	41.9643	-87.8162	"41.9643, -87.8162"			
US	Lincolnwood	Illinois	"""Lincolnwood, Illinois"","	42.008	-87.7361	"42.008, -87.7361"			
US	Niles	Illinois	"""Niles, Illinois"","	42.0312	-87.8112	"42.0312, -87.8112"			
US	Chicago Bmc	Illinois	"""Chicago Bmc, Illinois"","	42.0275	-87.808	"42.0275, -87.808"			
US	Alsip	Illinois	"""Alsip, Illinois"","	41.6721	-87.7357	"41.6721, -87.7357"			
US	Cicero	Illinois	"""Cicero, Illinois"","	41.8378	-87.7602	"41.8378, -87.7602"			
US	Evergreen Park	Illinois	"""Evergreen Park, Illinois"","	41.722	-87.7024	"41.722, -87.7024"			
US	Hutsonville	Illinois	"""Hutsonville, Illinois"","	39.1064	-87.6695	"39.1064, -87.6695"			
US	Oblong	Illinois	"""Oblong, Illinois"","	39.001	-87.895	"39.001, -87.895"			
US	Robinson	Illinois	"""Robinson, Illinois"","	39.007	-87.7484	"39.007, -87.7484"			
US	Stoy	Illinois	"""Stoy, Illinois"","	38.9898	-87.8396	"38.9898, -87.8396"			
US	West York	Illinois	"""West York, Illinois"","	39.1938	-87.7131	"39.1938, -87.7131"			
US	Greenup	Illinois	"""Greenup, Illinois"","	39.274	-88.1246	"39.274, -88.1246"			
US	Jewett	Illinois	"""Jewett, Illinois"","	39.2076	-88.2474	"39.2076, -88.2474"			
US	Neoga	Illinois	"""Neoga, Illinois"","	39.322	-88.4503	"39.322, -88.4503"			
US	Cortland	Illinois	"""Cortland, Illinois"","	41.9262	-88.684	"41.9262, -88.684"			
US	Dekalb	Illinois	"""Dekalb, Illinois"","	41.9008	-88.7548	"41.9008, -88.7548"			
US	Esmond	Illinois	"""Esmond, Illinois"","	42.0225	-88.9439	"42.0225, -88.9439"			
US	Hinckley	Illinois	"""Hinckley, Illinois"","	41.7691	-88.6448	"41.7691, -88.6448"			
US	Sandwich	Illinois	"""Sandwich, Illinois"","	41.6353	-88.6393	"41.6353, -88.6393"			
US	Shabbona	Illinois	"""Shabbona, Illinois"","	41.7638	-88.8752	"41.7638, -88.8752"			
US	Somonauk	Illinois	"""Somonauk, Illinois"","	41.6383	-88.6816	"41.6383, -88.6816"			
US	Waterman	Illinois	"""Waterman, Illinois"","	41.7504	-88.7754	"41.7504, -88.7754"			
US	Dewitt	Illinois	"""Dewitt, Illinois"","	40.1848	-88.7637	"40.1848, -88.7637"			
US	Kenney	Illinois	"""Kenney, Illinois"","	40.1115	-89.0622	"40.1115, -89.0622"			
US	Lane	Illinois	"""Lane, Illinois"","	40.1235	-88.8597	"40.1235, -88.8597"			
US	Wapella	Illinois	"""Wapella, Illinois"","	40.2323	-88.9673	"40.2323, -88.9673"			
US	Farmer City	Illinois	"""Farmer City, Illinois"","	40.2447	-88.6634	"40.2447, -88.6634"			
US	Arcola	Illinois	"""Arcola, Illinois"","	39.687	-88.3037	"39.687, -88.3037"			
US	Camargo	Illinois	"""Camargo, Illinois"","	39.8	-88.1468	"39.8, -88.1468"			
US	Hindsboro	Illinois	"""Hindsboro, Illinois"","	39.7018	-88.1486	"39.7018, -88.1486"			
US	Tuscola	Illinois	"""Tuscola, Illinois"","	39.7995	-88.2816	"39.7995, -88.2816"			
US	Bensenville	Illinois	"""Bensenville, Illinois"","	41.8397	-88.0887	"41.8397, -88.0887"			
US	Carol Stream	Illinois	"""Carol Stream, Illinois"","	41.8397	-88.0887	"41.8397, -88.0887"			
US	Elmhurst	Illinois	"""Elmhurst, Illinois"","	41.8927	-87.941	"41.8927, -87.941"			
US	Hanover Park	Illinois	"""Hanover Park, Illinois"","	41.9394	-88.1212	"41.9394, -88.1212"			
US	Glen Ellyn	Illinois	"""Glen Ellyn, Illinois"","	41.8661	-88.0648	"41.8661, -88.0648"			
US	Glendale Heights	Illinois	"""Glendale Heights, Illinois"","	41.9205	-88.0793	"41.9205, -88.0793"			
US	Itasca	Illinois	"""Itasca, Illinois"","	41.972	-88.0202	"41.972, -88.0202"			
US	Lombard	Illinois	"""Lombard, Illinois"","	41.8721	-88.016	"41.8721, -88.016"			
US	Medinah	Illinois	"""Medinah, Illinois"","	41.9705	-88.0575	"41.9705, -88.0575"			
US	Roselle	Illinois	"""Roselle, Illinois"","	41.9798	-88.0857	"41.9798, -88.0857"			
US	Wayne	Illinois	"""Wayne, Illinois"","	41.9525	-88.2536	"41.9525, -88.2536"			
US	West Chicago	Illinois	"""West Chicago, Illinois"","	41.8886	-88.2022	"41.8886, -88.2022"			
US	Wheaton	Illinois	"""Wheaton, Illinois"","	41.8724	-88.1123	"41.8724, -88.1123"			
US	Wood Dale	Illinois	"""Wood Dale, Illinois"","	41.9602	-87.981	"41.9602, -87.981"			
US	Lemont	Illinois	"""Lemont, Illinois"","	41.7074	-87.9756	"41.7074, -87.9756"			
US	Clarendon Hills	Illinois	"""Clarendon Hills, Illinois"","	41.7965	-87.9569	"41.7965, -87.9569"			
US	Downers Grove	Illinois	"""Downers Grove, Illinois"","	41.8034	-88.0138	"41.8034, -88.0138"			
US	Woodridge	Illinois	"""Woodridge, Illinois"","	41.7518	-88.0488	"41.7518, -88.0488"			
US	Eola	Illinois	"""Eola, Illinois"","	41.7772	-88.2462	"41.7772, -88.2462"			
US	Hinsdale	Illinois	"""Hinsdale, Illinois"","	41.8001	-87.9287	"41.8001, -87.9287"			
US	Oak Brook	Illinois	"""Oak Brook, Illinois"","	41.8371	-87.9638	"41.8371, -87.9638"			
US	Lisle	Illinois	"""Lisle, Illinois"","	41.7862	-88.0879	"41.7862, -88.0879"			
US	Naperville	Illinois	"""Naperville, Illinois"","	41.7662	-88.141	"41.7662, -88.141"			
US	Warrenville	Illinois	"""Warrenville, Illinois"","	41.828	-88.1921	"41.828, -88.1921"			
US	Westmont	Illinois	"""Westmont, Illinois"","	41.7728	-87.9757	"41.7728, -87.9757"			
US	Fox Valley	Illinois	"""Fox Valley, Illinois"","	41.8397	-88.0887	"41.8397, -88.0887"			
US	Brocton	Illinois	"""Brocton, Illinois"","	39.6923	-87.9263	"39.6923, -87.9263"			
US	Chrisman	Illinois	"""Chrisman, Illinois"","	39.7996	-87.6556	"39.7996, -87.6556"			
US	Metcalf	Illinois	"""Metcalf, Illinois"","	39.8008	-87.7955	"39.8008, -87.7955"			
US	Redmon	Illinois	"""Redmon, Illinois"","	39.6601	-87.8633	"39.6601, -87.8633"			
US	Vermilion	Illinois	"""Vermilion, Illinois"","	39.6799	-87.7502	"39.6799, -87.7502"			
US	West Salem	Illinois	"""West Salem, Illinois"","	38.5183	-88.0323	"38.5183, -88.0323"			
US	Bone Gap	Illinois	"""Bone Gap, Illinois"","	38.449	-88.0025	"38.449, -88.0025"			
US	Browns	Illinois	"""Browns, Illinois"","	38.3764	-87.9928	"38.3764, -87.9928"			
US	Ellery	Illinois	"""Ellery, Illinois"","	38.365	-88.1335	"38.365, -88.1335"			
US	Effingham	Illinois	"""Effingham, Illinois"","	39.1217	-88.5611	"39.1217, -88.5611"			
US	Altamont	Illinois	"""Altamont, Illinois"","	39.0634	-88.7481	"39.0634, -88.7481"			
US	Beecher City	Illinois	"""Beecher City, Illinois"","	39.1835	-88.8038	"39.1835, -88.8038"			
US	Dieterich	Illinois	"""Dieterich, Illinois"","	39.0319	-88.4074	"39.0319, -88.4074"			
US	Mason	Illinois	"""Mason, Illinois"","	38.9645	-88.6234	"38.9645, -88.6234"			
US	Shumway	Illinois	"""Shumway, Illinois"","	39.1881	-88.6418	"39.1881, -88.6418"			
US	Teutopolis	Illinois	"""Teutopolis, Illinois"","	39.132	-88.4767	"39.132, -88.4767"			
US	Bingham	Illinois	"""Bingham, Illinois"","	39.1128	-89.2125	"39.1128, -89.2125"			
US	Ramsey	Illinois	"""Ramsey, Illinois"","	39.0781	-89.1051	"39.0781, -89.1051"			
US	Hagarstown	Illinois	"""Hagarstown, Illinois"","	38.9771	-88.9755	"38.9771, -88.9755"			
US	Brownstown	Illinois	"""Brownstown, Illinois"","	38.9891	-88.9494	"38.9891, -88.9494"			
US	Vandalia	Illinois	"""Vandalia, Illinois"","	38.9439	-89.1041	"38.9439, -89.1041"			
US	Farina	Illinois	"""Farina, Illinois"","	38.8469	-88.7614	"38.8469, -88.7614"			
US	Loogootee	Illinois	"""Loogootee, Illinois"","	38.9771	-88.9755	"38.9771, -88.9755"			
US	Saint Peter	Illinois	"""Saint Peter, Illinois"","	38.8697	-88.856	"38.8697, -88.856"			
US	Shobonier	Illinois	"""Shobonier, Illinois"","	38.8446	-89.079	"38.8446, -89.079"			
US	Cabery	Illinois	"""Cabery, Illinois"","	40.9819	-88.1921	"40.9819, -88.1921"			
US	Gibson City	Illinois	"""Gibson City, Illinois"","	40.4659	-88.3609	"40.4659, -88.3609"			
US	Kempton	Illinois	"""Kempton, Illinois"","	40.9126	-88.209	"40.9126, -88.209"			
US	Piper City	Illinois	"""Piper City, Illinois"","	40.7556	-88.1873	"40.7556, -88.1873"			
US	Akin	Illinois	"""Akin, Illinois"","	37.9943	-88.9417	"37.9943, -88.9417"			
US	Christopher	Illinois	"""Christopher, Illinois"","	37.9849	-89.0574	"37.9849, -89.0574"			
US	Coello	Illinois	"""Coello, Illinois"","	37.9946	-89.0672	"37.9946, -89.0672"			
US	Ewing	Illinois	"""Ewing, Illinois"","	38.0702	-88.8504	"38.0702, -88.8504"			
US	Frankfort Heights	Illinois	"""Frankfort Heights, Illinois"","	37.9943	-88.9417	"37.9943, -88.9417"			
US	Mulkeytown	Illinois	"""Mulkeytown, Illinois"","	37.9687	-89.1159	"37.9687, -89.1159"			
US	Sesser	Illinois	"""Sesser, Illinois"","	38.0894	-89.0574	"38.0894, -89.0574"			
US	Thompsonville	Illinois	"""Thompsonville, Illinois"","	37.8804	-88.7684	"37.8804, -88.7684"			
US	Valier	Illinois	"""Valier, Illinois"","	38.0222	-89.0351	"38.0222, -89.0351"			
US	West Frankfort	Illinois	"""West Frankfort, Illinois"","	37.8979	-88.9307	"37.8979, -88.9307"			
US	Whittington	Illinois	"""Whittington, Illinois"","	38.0872	-88.9014	"38.0872, -88.9014"			
US	Royalton	Illinois	"""Royalton, Illinois"","	37.879	-89.1141	"37.879, -89.1141"			
US	Zeigler	Illinois	"""Zeigler, Illinois"","	37.8991	-89.0523	"37.8991, -89.0523"			
US	Ellisville	Illinois	"""Ellisville, Illinois"","	40.6047	-90.2875	"40.6047, -90.2875"			
US	Fairview	Illinois	"""Fairview, Illinois"","	40.6442	-90.1653	"40.6442, -90.1653"			
US	Fiatt	Illinois	"""Fiatt, Illinois"","	40.4493	-90.1618	"40.4493, -90.1618"			
US	Ipava	Illinois	"""Ipava, Illinois"","	40.3594	-90.2967	"40.3594, -90.2967"			
US	Smithfield	Illinois	"""Smithfield, Illinois"","	40.4855	-90.2856	"40.4855, -90.2856"			
US	Table Grove	Illinois	"""Table Grove, Illinois"","	40.3784	-90.4239	"40.3784, -90.4239"			
US	Vermont	Illinois	"""Vermont, Illinois"","	40.3062	-90.422	"40.3062, -90.422"			
US	Astoria	Illinois	"""Astoria, Illinois"","	40.2311	-90.3443	"40.2311, -90.3443"			
US	Dunfermline	Illinois	"""Dunfermline, Illinois"","	40.4916	-90.0419	"40.4916, -90.0419"			
US	Lewistown	Illinois	"""Lewistown, Illinois"","	40.383	-90.1563	"40.383, -90.1563"			
US	Liverpool	Illinois	"""Liverpool, Illinois"","	40.3902	-90.0026	"40.3902, -90.0026"			
US	London Mills	Illinois	"""London Mills, Illinois"","	40.695	-90.2616	"40.695, -90.2616"			
US	Norris	Illinois	"""Norris, Illinois"","	40.6259	-90.0323	"40.6259, -90.0323"			
US	Junction	Illinois	"""Junction, Illinois"","	37.6952	-88.2491	"37.6952, -88.2491"			
US	Shawneetown	Illinois	"""Shawneetown, Illinois"","	37.7132	-88.1785	"37.7132, -88.1785"			
US	Eldred	Illinois	"""Eldred, Illinois"","	39.2836	-90.5329	"39.2836, -90.5329"			
US	Hillview	Illinois	"""Hillview, Illinois"","	39.4674	-90.5128	"39.4674, -90.5128"			
US	Kane	Illinois	"""Kane, Illinois"","	39.2037	-90.3719	"39.2037, -90.3719"			
US	Rockbridge	Illinois	"""Rockbridge, Illinois"","	39.2831	-90.2558	"39.2831, -90.2558"			
US	Roodhouse	Illinois	"""Roodhouse, Illinois"","	39.4846	-90.3498	"39.4846, -90.3498"			
US	Wrights	Illinois	"""Wrights, Illinois"","	39.3762	-90.2933	"39.3762, -90.2933"			
US	Braceville	Illinois	"""Braceville, Illinois"","	41.2288	-88.269	"41.2288, -88.269"			
US	Coal City	Illinois	"""Coal City, Illinois"","	41.2908	-88.2823	"41.2908, -88.2823"			
US	Kinsman	Illinois	"""Kinsman, Illinois"","	41.1631	-88.5535	"41.1631, -88.5535"			
US	Mazon	Illinois	"""Mazon, Illinois"","	41.2264	-88.4217	"41.2264, -88.4217"			
US	Minooka	Illinois	"""Minooka, Illinois"","	41.4615	-88.2786	"41.4615, -88.2786"			
US	South Wilmington	Illinois	"""South Wilmington, Illinois"","	41.1719	-88.2673	"41.1719, -88.2673"			
US	Verona	Illinois	"""Verona, Illinois"","	41.2501	-88.517	"41.2501, -88.517"			
US	Broughton	Illinois	"""Broughton, Illinois"","	37.9546	-88.4678	"37.9546, -88.4678"			
US	Dahlgren	Illinois	"""Dahlgren, Illinois"","	38.1975	-88.6363	"38.1975, -88.6363"			
US	Dale	Illinois	"""Dale, Illinois"","	38.0816	-88.5386	"38.0816, -88.5386"			
US	Mc Leansboro	Illinois	"""Mc Leansboro, Illinois"","	38.0939	-88.5286	"38.0939, -88.5286"			
US	La Harpe	Illinois	"""La Harpe, Illinois"","	40.5846	-90.9687	"40.5846, -90.9687"			
US	Basco	Illinois	"""Basco, Illinois"","	40.3283	-91.197	"40.3283, -91.197"			
US	Bowen	Illinois	"""Bowen, Illinois"","	40.2341	-91.0705	"40.2341, -91.0705"			
US	Dallas City	Illinois	"""Dallas City, Illinois"","	40.572	-91.1255	"40.572, -91.1255"			
US	Elvaston	Illinois	"""Elvaston, Illinois"","	40.4171	-91.2214	"40.4171, -91.2214"			
US	Ferris	Illinois	"""Ferris, Illinois"","	40.4682	-91.171	"40.4682, -91.171"			
US	Niota	Illinois	"""Niota, Illinois"","	40.5978	-91.2991	"40.5978, -91.2991"			
US	Warsaw	Illinois	"""Warsaw, Illinois"","	40.3544	-91.4348	"40.3544, -91.4348"			
US	Cave In Rock	Illinois	"""Cave In Rock, Illinois"","	37.5008	-88.2383	"37.5008, -88.2383"			
US	Elizabethtown	Illinois	"""Elizabethtown, Illinois"","	37.4665	-88.2867	"37.4665, -88.2867"			
US	Karbers Ridge	Illinois	"""Karbers Ridge, Illinois"","	37.5008	-88.2383	"37.5008, -88.2383"			
US	Rosiclare	Illinois	"""Rosiclare, Illinois"","	37.424	-88.3462	"37.424, -88.3462"			
US	Biggsville	Illinois	"""Biggsville, Illinois"","	40.8531	-90.8561	"40.8531, -90.8561"			
US	Carman	Illinois	"""Carman, Illinois"","	40.7551	-91.0564	"40.7551, -91.0564"			
US	Gladstone	Illinois	"""Gladstone, Illinois"","	40.8377	-90.9941	"40.8377, -90.9941"			
US	Lomax	Illinois	"""Lomax, Illinois"","	40.6761	-91.0391	"40.6761, -91.0391"			
US	Media	Illinois	"""Media, Illinois"","	40.7618	-90.857	"40.7618, -90.857"			
US	Oquawka	Illinois	"""Oquawka, Illinois"","	40.9442	-90.9302	"40.9442, -90.9302"			
US	Raritan	Illinois	"""Raritan, Illinois"","	40.8526	-90.9853	"40.8526, -90.9853"			
US	Stronghurst	Illinois	"""Stronghurst, Illinois"","	40.7523	-90.9257	"40.7523, -90.9257"			
US	Annawan	Illinois	"""Annawan, Illinois"","	41.398	-89.9129	"41.398, -89.9129"			
US	Atkinson	Illinois	"""Atkinson, Illinois"","	41.4162	-90.0225	"41.4162, -90.0225"			
US	Colona	Illinois	"""Colona, Illinois"","	41.4885	-90.321	"41.4885, -90.321"			
US	Geneseo	Illinois	"""Geneseo, Illinois"","	41.4688	-90.1711	"41.4688, -90.1711"			
US	Hooppole	Illinois	"""Hooppole, Illinois"","	41.522	-89.9122	"41.522, -89.9122"			
US	Lynn Center	Illinois	"""Lynn Center, Illinois"","	41.2888	-90.3304	"41.2888, -90.3304"			
US	Orion	Illinois	"""Orion, Illinois"","	41.3634	-90.3849	"41.3634, -90.3849"			
US	Osco	Illinois	"""Osco, Illinois"","	41.3637	-90.2681	"41.3637, -90.2681"			
US	Bishop Hill	Illinois	"""Bishop Hill, Illinois"","	41.1977	-90.1183	"41.1977, -90.1183"			
US	Kewanee	Illinois	"""Kewanee, Illinois"","	41.2411	-89.9274	"41.2411, -89.9274"			
US	Opheim	Illinois	"""Opheim, Illinois"","	41.2577	-90.3878	"41.2577, -90.3878"			
US	Woodhull	Illinois	"""Woodhull, Illinois"","	41.1849	-90.2833	"41.1849, -90.2833"			
US	Ashkum	Illinois	"""Ashkum, Illinois"","	40.8844	-87.9411	"40.8844, -87.9411"			
US	Beaverville	Illinois	"""Beaverville, Illinois"","	40.9672	-87.6217	"40.9672, -87.6217"			
US	Buckley	Illinois	"""Buckley, Illinois"","	40.6018	-88.0361	"40.6018, -88.0361"			
US	Chebanse	Illinois	"""Chebanse, Illinois"","	41.0254	-87.8959	"41.0254, -87.8959"			
US	Cissna Park	Illinois	"""Cissna Park, Illinois"","	40.5858	-87.8759	"40.5858, -87.8759"			
US	Claytonville	Illinois	"""Claytonville, Illinois"","	40.5676	-87.804	"40.5676, -87.804"			
US	Danforth	Illinois	"""Danforth, Illinois"","	40.8244	-87.9868	"40.8244, -87.9868"			
